timestamp,slotA,slotB
373516,23572,146490
373528,23568,146556
373540,23732,146360
373550,23354,146421
373561,23311,146268
373572,23418,146300
373583,23534,146121
373594,23433,146081
373606,23471,145799
373617,23351,145715
373628,23684,145489
373640,23509,145454
373650,23693,145425
373661,23586,145328
373673,23700,145219
373684,23891,145152
373695,23745,145145
373706,23778,145279
373717,23632,145156
373728,23682,145276
373740,23761,145264
373751,23772,145340
373762,23587,145334
373773,23652,145482
373784,23927,145424
373795,23667,145470
373807,23704,145407
373818,23636,145303
373829,23558,145294
373840,23672,145191
373851,23826,145163
373862,23820,145171
373873,23763,145059
373885,24103,145005
373896,23820,144892
373907,23982,144681
373918,23896,144623
373929,23847,144570
373940,24071,144753
373951,24093,144929
373963,23956,145843
373974,23811,145891
373985,23590,146361
373996,23503,146705
374007,23217,147096
374018,23061,147326
374030,22847,147516
374041,22623,147693
374052,22407,147797
374063,22322,147769
374074,22189,147765
374085,21894,147869
374096,21879,147866
374108,21849,147838
374119,21856,147654
374130,22118,147555
374141,21864,147571
374152,21778,147443
374163,21921,147257
374175,22046,147227
374186,22158,147023
374197,22128,146972
374208,22253,146745
374219,22185,146788
374230,22155,146636
374242,22047,146656
374253,22116,146572
374264,22102,146490
374275,22426,146528
374286,22378,146691
374297,22296,146580
374309,22334,146646
374320,22526,146626
374331,22414,146599
374342,22200,146671
374353,22396,146563
374364,22472,146604
374375,22501,146479
374387,22389,146378
374398,22351,146398
374409,22644,146218
374420,22620,146291
374431,22540,145930
374442,22558,146097
374453,22797,145851
374465,22692,145629
374476,22734,145532
374487,22701,145310
374498,22915,145121
374509,22812,145010
374520,23179,144816
374532,22930,144893
374543,23014,144506
374554,23078,145535
374565,22982,146286
374576,22694,146778
374587,22668,147317
374598,22439,147184
374610,22114,147974
374621,21955,148104
374632,21736,148339
374643,21697,148243
374654,21521,148293
374666,21345,148360
374677,21256,148283
374688,21258,148225
374699,21334,148197
374710,21211,148135
374721,21237,148025
374732,21430,147777
374744,21377,147753
374755,21250,147721
374766,21306,147436
374777,21470,147329
374788,21682,147162
374799,21541,146975
374811,21573,146758
374822,21584,146789
374833,21814,146643
374844,21799,147368
374855,21856,146698
374866,21856,146769
374877,21739,146684
374889,21774,146579
374900,21930,146870
374911,21849,146874
374922,21879,146761
374933,21868,146647
374944,21990,146725
374955,21879,146637
374967,22026,146653
374978,21978,146660
374989,22326,146310
375000,22152,146322
375011,22131,146256
375022,22432,146257
375034,22360,146108
375045,22250,145816
375056,22331,145822
375067,22372,145741
375078,22406,145694
375089,22517,145467
375101,22585,145248
375112,22545,145229
375123,22577,145038
375134,22656,144998
375145,22880,144759
375156,22736,144753
375168,22732,144944
375179,22942,145617
375190,22767,146107
375201,22560,146672
375212,22523,147286
375223,22375,147502
375240,21924,147885
375246,21844,147992
375257,21583,148287
375268,21490,148121
375279,21196,148336
375290,21021,148358
375301,21213,148343
375313,21068,148174
375324,21212,147967
375340,21085,148135
375346,21031,147994
375357,20967,147969
375368,21101,147833
375379,21319,147708
375391,21178,147501
375402,21020,147327
375413,21163,147345
375424,21336,147136
375440,21421,147055
375446,21441,147006
375458,21567,146882
375469,21531,147021
375480,21550,146935
375491,21522,146936
375502,21756,147081
375513,21564,147048
375524,21633,146976
375539,21684,147062
375547,21564,147033
375558,21586,147162
375569,21630,147019
375580,21656,147145
375591,21636,147040
375603,21784,146881
375614,21763,146783
375625,21865,146861
375640,21776,146831
375647,21719,146642
375658,22206,146372
375669,22094,146512
375681,21993,146363
375692,22070,146082
375703,22188,146058
375714,22070,145990
375725,22223,145936
375739,22264,145705
375747,22341,145715
375759,22314,145587
375770,22198,145552
375781,22393,145501
375792,22481,145386
375803,22667,144912
375814,22604,145247
375826,22636,145571
375840,22584,146194
375848,22435,146417
375859,22357,147064
375870,22081,147506
375881,21926,147632
375892,21497,147865
375904,21495,148007
375915,21344,148220
375926,21217,148338
375939,21188,148289
375948,21062,148284
375959,20948,148320
375971,20909,148361
375982,20915,148192
375993,21090,148247
376004,20908,148051
376015,20989,147929
376026,21110,147707
376040,21181,147688
376049,20826,147522
376060,21014,147245
376071,21165,147168
376082,21223,146993
376093,21436,146934
376105,21311,146764
376116,21331,146784
376127,21468,146839
376140,21500,146663
376149,21361,146917
376160,21629,146823
376171,21596,146992
376183,21604,146872
376194,21473,146919
376205,21489,146988
376216,21704,146731
376227,21573,147018
376240,21926,146681
376249,21696,146675
376261,21703,146660
376272,21816,146633
376283,21320,146731
376294,22000,146496
376305,21836,146321
376316,21892,146304
376328,22071,146238
376340,21913,146028
376350,22068,145848
376361,22335,145767
376372,22162,145767
376383,22113,145658
376394,22253,145319
376406,22462,145216
376417,22487,144989
376428,22425,144888
376440,22443,144910
376450,22556,144942
376461,22527,145372
376473,22431,145841
376484,22184,146457
376495,22198,146877
376506,22078,147253
376517,21684,147630
376528,21624,147750
376540,21548,147893
376551,21117,147974
376562,21226,147974
376573,20776,147998
376584,21057,148051
376595,20911,147957
376607,20968,147908
376618,21146,147883
376629,20880,147775
376640,20868,147602
376651,20816,147483
376662,21093,147328
376673,21355,147220
376685,21235,147074
376696,21159,146916
376707,21199,146739
376718,21204,146574
376729,21346,146550
376740,21487,146655
376751,21463,146664
376763,21561,146726
376774,21329,146625
376785,21431,146705
376796,21303,146783
376807,21413,146866
376818,21620,146876
376829,21422,146692
376841,21533,146808
376852,21302,146733
376863,21404,146726
376874,21568,146697
376885,21662,146573
376896,21594,146593
376908,21507,146404
376919,21659,146390
376930,21682,146234
376941,21683,146240
376952,21861,146321
376963,21784,146193
376975,21938,146122
376986,21945,145980
376997,22035,146083
377008,21972,145807
377019,22045,145774
377030,22111,145785
377042,22312,145909
377053,21890,146304
377064,21713,146467
377075,21852,146887
377086,21668,147234
377097,21335,147738
377109,21298,147651
377120,21190,148055
377131,20857,148304
377142,20556,148751
377153,20434,148382
377164,20188,148541
377175,20323,148542
377187,20054,148500
377198,20122,148232
377209,20156,148391
377220,20040,148396
377231,20061,148137
377242,20187,148356
377253,20241,148135
377265,20127,147889
377276,20086,147825
377287,20372,147685
377298,20281,147732
377309,20214,147420
377320,20407,147660
377331,20399,147451
377343,20340,147536
377354,20315,147405
377365,20425,147378
377376,20542,147512
377387,20468,147497
377398,20510,147517
377410,20399,147548
377421,21119,147569
377432,20504,147436
377443,20315,147552
377454,20498,147312
377465,20587,147329
377477,20441,147400
377488,20502,147183
377499,20555,147191
377510,20621,147077
377521,20517,147045
377532,20687,146999
377543,20611,146837
377555,20809,146789
377566,20723,146663
377577,20747,146313
377588,20652,146610
377599,20651,146750
377610,20762,147091
377622,20846,147326
377633,20300,147794
377644,20220,148048
377655,20042,148250
377666,19774,148584
377677,19733,148435
377688,19478,148714
377700,19263,148772
377711,19330,148817
377722,19105,148866
377733,19179,148738
377744,18887,148787
377755,19026,148690
377767,18998,148635
377778,19034,148593
377789,19084,148419
377800,19215,148323
377811,19207,148241
377822,18957,147898
377834,19318,148104
377845,19503,147945
377856,19466,147838
377867,19510,147714
377878,19589,147697
377889,19575,147545
377901,19601,147615
377912,19704,147707
377923,19516,147416
377934,19700,147576
377945,19652,147465
377956,19749,147704
377967,20042,147487
377979,19787,147367
377990,19732,147418
378001,19983,147347
378012,20145,147476
378023,19734,147251
378039,19839,147064
378045,20021,147160
378057,19901,147100
378068,20012,147111
378079,20009,146935
378090,20112,146724
378101,20749,146864
378112,20055,146612
378124,20115,146468
378140,20305,146488
378146,20456,146378
378157,20676,146365
378168,20423,146284
378179,20227,146689
378190,20305,147124
378202,20119,147365
378213,19675,147858
378224,19639,148084
378240,19408,148278
378246,19314,148399
378257,18905,148273
378269,18840,148682
378280,18828,148762
378291,18832,148566
378302,18915,148642
378313,18672,148542
378324,18638,148480
378340,18703,148444
378347,18640,148283
378358,18845,148382
378369,18901,148106
378380,18842,148097
378391,18880,147901
378403,18861,148275
378414,18892,147815
378425,19036,147623
378440,19125,147628
378447,19304,147455
378458,19296,147524
378469,19143,147533
378480,19265,147336
378492,19237,147362
378503,19466,147227
378514,19260,147289
378525,19500,147231
378540,19424,147258
378547,19398,147174
378559,19385,147173
378570,19453,147057
378581,19742,147016
378592,19617,146745
378603,19646,146973
378614,19786,146802
378625,19688,146671
378640,19769,146657
378648,19900,146456
378659,19964,146258
378670,20091,146298
378681,20018,146123
378692,20036,145802
378704,20194,145918
378715,20232,145896
378726,20261,145707
378740,20116,145537
378748,20573,145421
378759,20468,145338
378771,20467,145349
378782,20632,145239
378793,20772,145024
378804,20736,144826
378815,20859,144974
378826,20711,145260
378840,20749,145538
378849,20535,146032
378860,20477,146558
378871,20171,146899
378882,20003,147034
378893,19720,147554
378904,19470,147550
378916,19399,147807
378927,19364,147864
378940,18994,147804
378949,18970,147850
378960,19063,147765
378971,18873,147655
378982,18812,147493
378994,18962,147470
379005,18963,147472
379016,19097,147491
379027,19109,147409
379040,19028,147307
379049,19252,147096
379060,19128,146973
379072,19363,146966
379083,19379,146732
379094,19440,146656
379105,19471,146616
379116,19433,146497
379127,19604,146478
379140,19529,146314
379150,19687,146388
379161,19692,146321
379172,19666,146390
379183,19902,146286
379194,19901,146260
379206,19817,146297
379217,19696,146168
379228,19854,146056
379240,19788,146236
379250,19882,145957
379261,20070,145972
379273,19930,145937
379284,20067,145756
379295,20070,145784
379306,20213,145580
379317,20289,145802
379328,20218,145485
379340,20305,145282
379351,20528,145160
379362,20396,145150
379373,20417,145170
379384,20541,144996
379395,20721,144765
379406,20541,144711
379418,20757,144662
379429,20673,144550
379440,20869,144555
379451,20960,144444
379462,21142,144344
379473,20876,144256
379484,20979,144223
379496,21077,144123
379507,21200,144016
379518,21203,144198
379529,21463,144126
379540,21501,143935
379551,21363,144045
379563,21121,144502
379574,20973,144934
379585,20815,145326
379596,20665,145654
379607,20537,146075
379618,20259,146318
379629,19978,146497
379641,19010,146584
379652,19853,146478
379663,19681,146553
379674,19600,146615
379685,19572,146365
379696,19859,146259
379708,19535,146423
379719,19527,146112
379730,19586,146181
379741,19911,146130
379752,19697,145994
379763,19649,145894
379774,19799,145729
379786,19796,145499
379797,20454,145812
379808,20130,145455
379819,20038,145431
379830,19883,145087
379841,20215,144995
379852,20115,145190
379864,20229,145186
379875,20317,145123
379886,20198,144977
379897,20386,144366
379908,20299,145148
379919,20418,145130
379931,20309,144953
379942,20736,144933
379953,20595,144941
379964,20529,144854
379975,20574,144897
379986,20604,144862
379997,20606,144694
380009,20561,144759
380020,20596,144538
380031,20655,144123
380042,20793,144441
380053,20969,144145
380064,20894,144204
380076,21191,144170
380087,20907,144048
380098,21019,143896
380109,21231,144023
380120,21233,143945
380131,21261,144060
380143,21307,143825
380154,21254,143751
380165,21418,143641
380176,21396,143846
380187,21444,143536
380198,21607,143543
380210,21686,143582
380221,21826,143384
380232,21863,143145
380243,21683,143371
380254,21728,143530
380265,21685,144143
380276,21544,144310
380288,21423,144426
380299,21338,144937
380310,20885,145039
380321,21031,145421
380332,20797,145627
380343,20553,145669
380354,20465,145721
380366,20160,145689
380377,20676,145776
380388,20320,145700
380399,20132,145675
380410,20173,145543
380421,19995,145516
380432,20133,145468
380444,20083,145388
380455,20146,145229
380466,20239,145251
380477,20331,145126
380488,20356,144934
380499,20271,144877
380511,20196,144684
380522,20698,144881
380533,20584,144636
380544,20369,144504
380555,20629,144613
380567,20605,144542
380578,20515,144482
380589,20622,144551
380600,20803,144330
380611,20853,144730
380622,20673,144407
380633,20713,144402
380645,20891,144481
380656,20996,144239
380667,20831,144289
380678,20783,144423
380689,20902,144221
380700,20779,144208
380711,20987,144316
380723,21082,144047
380734,21092,144140
380745,21228,143868
380756,21260,143766
380767,21083,143733
380778,21375,143944
380789,21221,143759
380801,21619,143606
380812,21278,143652
380823,21612,143614
380834,21671,143451
380845,21472,143493
380856,21764,143367
380868,21583,143304
380879,21832,143226
380890,22029,143361
380901,22088,143216
380912,21879,143134
380923,22021,143130
380940,21870,143052
380946,21937,142785
380957,22151,142904
380968,22371,142847
380979,22184,142868
380990,22333,142965
381002,22370,143208
381013,22165,143585
381024,22036,143886
381040,21773,144208
381046,21698,144411
381057,21234,144824
381068,21064,144872
381080,20847,144994
381091,20517,145112
381102,20756,145132
381113,20441,145194
381124,20617,145190
381139,20525,145379
381146,20416,144945
381158,20401,145081
381169,20559,145053
381180,20536,145789
381191,20500,144744
381202,20552,144697
381213,20576,144575
381224,20549,144570
381240,20526,144309
381247,20702,144308
381258,20597,144161
381269,20661,144207
381280,20710,143888
381291,20923,144111
381303,20942,144014
381314,21029,144009
381325,20994,144034
381340,20861,144044
381347,20913,143920
381358,21150,144150
381370,21169,144124
381381,20883,143971
381392,21061,144107
381403,20972,144091
381414,21119,144047
381425,21039,143984
381440,21176,144027
381448,20994,144134
381459,21117,143984
381470,21223,143878
381481,21288,143938
381492,21423,143756
381503,21551,143699
381515,21397,143781
381526,21651,143475
381540,21426,143536
381548,21354,143429
381559,21584,143545
381570,21868,143499
381581,21921,143349
381593,21978,143322
381604,21938,143134
381615,21780,143066
381626,21956,143294
381639,22037,143041
381648,22003,143169
381659,22040,142951
381671,22054,142924
381682,22215,142822
381693,22180,143033
381704,22125,142976
381715,22326,143438
381726,22220,143696
381740,21938,143929
381749,21573,144162
381760,21217,144707
381771,21058,144562
381782,20979,144887
381793,20961,144995
381805,20734,144956
381816,20662,144978
381827,20674,145019
381839,20416,145171
381849,20474,145080
381860,20457,144940
381872,20432,144832
381883,20494,144805
381894,20351,144658
381905,20536,144869
381916,20440,144417
381927,20556,144628
381940,20398,144361
381949,20338,144348
381961,20737,144154
381972,20693,144137
381983,20630,144116
381994,20614,144118
382005,20871,144241
382016,20723,144024
382028,20841,144034
382040,20931,144075
382050,20862,144023
382061,20478,144307
382072,20978,144056
382083,20971,144113
382094,21130,143943
382106,20920,143986
382117,21086,144178
382128,20970,143903
382140,20716,143899
382150,20919,143928
382162,21047,143849
382173,21195,143905
382184,21182,143759
382195,21095,143697
382206,21240,143793
382217,21324,143719
382228,21447,143694
382240,21440,143546
382251,21501,143424
382262,21547,143477
382273,21418,143534
382284,21686,143462
382295,21610,143283
382307,21813,143199
382318,21663,143120
382329,21604,143112
382340,21160,143177
382351,21964,143165
382362,21884,143146
382373,21851,143432
382385,21597,143789
382396,21644,143854
382407,21414,144391
382418,21093,144574
382429,20846,144874
382440,20822,145119
382451,20638,145137
382463,20203,145192
382474,20261,145268
382485,20201,145184
382496,19607,145305
382507,20021,145207
382518,19913,145243
382530,19957,145157
382541,20019,145165
382552,19981,144993
382563,20182,144919
382574,20204,144750
382585,20086,144692
382596,20402,144744
382608,20313,144504
382619,20371,144297
382630,20373,144210
382641,20435,144245
382652,20446,144064
382664,20461,143947
382675,20709,144118
382686,20710,144102
382697,20529,143992
382708,20760,144107
382719,20687,144035
382730,20414,144096
382742,20752,144013
382753,20646,144080
382764,20810,144107
382775,20856,143909
382786,20738,143827
382797,20805,143809
382809,20849,143788
382820,20974,143699
382831,20926,143639
382842,20893,143623
382853,20936,143491
382864,20988,143583
382875,21088,143253
382887,21173,143307
382898,21173,143213
382909,21339,143311
382920,21436,143054
382931,21357,143076
382942,21429,142994
382953,21521,142953
382965,21840,143039
382976,21558,142800
382987,21728,142675
382998,21630,142665
383009,21725,142676
383020,21951,142914
383032,21891,142394
383043,21890,142403
383054,21950,142455
383065,21754,142827
383076,21899,143342
383087,21598,143548
383099,21370,144049
383110,21170,144196
383121,20919,144530
383132,20844,144835
383143,20686,144923
383154,20636,144972
383165,20514,144949
383177,20328,145107
383188,20112,144895
383199,20090,144988
383210,20380,144994
383221,20191,144896
383232,20103,144764
383243,20130,144708
383255,20051,144641
383266,20151,144456
383277,20304,144457
383288,20342,144326
383299,20313,144360
383310,20270,144187
383322,20485,144062
383333,20553,144037
383344,20613,143855
383355,20648,143822
383366,20908,143831
383377,20751,143875
383388,20545,143938
383400,20641,143875
383411,21014,143897
383422,20753,143793
383433,20885,143875
383444,20910,143840
383455,20720,144010
383467,20937,143836
383478,20993,143853
383489,20925,143699
383500,20954,143651
383511,21102,143760
383522,21178,143593
383534,21209,143568
383545,21127,143572
383556,21086,143374
383567,21247,143256
383578,21229,143265
383589,21330,143104
383600,21466,143183
383612,21488,142981
383623,21428,142870
383634,21568,142790
383645,21563,142505
383656,21706,142464
383667,21823,142538
383678,21731,142448
383690,22071,142223
383701,21936,142353
383712,22073,142295
383723,22100,142309
383739,22030,141970
383745,22154,142107
383757,22173,141955
383768,22194,141941
383779,22076,142065
383790,22002,142318
383801,22229,142907
383812,21971,143323
383823,21788,143560
383840,21038,143968
383846,21543,144029
383857,21329,144263
383868,21000,144526
383879,20826,144888
383890,20686,144780
383902,20694,144777
383913,20566,144666
383924,20532,144709
383939,20300,144848
383946,20480,144520
383957,20573,144522
383969,20418,144474
383980,20547,144460
383991,20620,144345
384002,20530,144247
384013,20679,144025
384024,20661,144163
384040,19935,144031
384047,20902,143979
384058,20923,143743
384069,20888,143716
384080,21302,143824
384091,21019,143703
384102,21027,143799
384113,21128,143696
384125,20953,143636
384140,21130,143711
384147,20997,143729
384158,21052,143789
384169,21313,143807
384180,21075,143892
384192,21082,143747
384203,21066,143609
384214,21223,143768
384225,21182,143651
384240,21160,143551
384247,21121,143687
384259,21526,143777
384270,21215,143470
384281,21207,143446
384292,21512,143325
384303,21418,143167
384314,21350,143294
384326,21512,143041
384340,21597,143113
384348,21558,142997
384359,22580,142790
384370,21726,142824
384381,21652,142785
384392,21706,142624
384404,21908,142601
384415,22042,142486
384426,22172,142536
384439,21969,142311
384448,21979,142327
384459,22151,142369
384470,22257,142143
384482,22226,142331
384493,22127,142655
384504,21909,143127
384515,22107,143377
384526,21802,143710
384540,21566,143868
384548,21471,144344
384560,21417,144444
384571,20993,144594
384582,20859,144783
384593,20557,144894
384604,20372,144819
384615,20514,145101
384627,20500,144956
384640,20436,144851
384649,20409,144993
384660,20368,144712
384671,20325,144695
384682,20492,144529
384694,20594,144421
384705,20292,144231
384716,20456,144323
384727,20622,144038
384740,20772,143951
384749,20652,143876
384761,20925,143859
384772,20849,143869
384783,20776,143779
384794,20919,143619
384805,20829,143788
384816,21080,143771
384827,20949,143747
384840,21033,143699
384850,20882,143751
384861,21041,143808
384872,21111,143813
384883,20967,143790
384894,21183,143720
384905,21030,143846
384917,21034,143614
384928,21179,143761
384940,21344,143710
384950,21232,143590
384961,21164,143497
384972,21283,143514
384983,21377,143359
384995,21411,143185
385006,21387,143131
385017,21388,143206
385028,21403,142961
385040,21907,142772
385051,21630,142942
385062,21716,142845
385073,21642,142666
385084,21824,142715
385095,21976,142534
385106,21718,142562
385117,21836,142350
385129,21997,142443
385140,22162,142391
385151,22181,142178
385162,22108,142096
385173,22224,142097
385184,22357,141880
385196,22333,141930
385207,22464,142062
385218,22072,141953
385229,22288,142736
385240,22159,143275
385251,22001,143700
385262,21687,143936
385273,21533,144172
385285,21309,144538
385296,20958,144796
385307,20874,144928
385318,20797,145128
385329,20608,145155
385340,20409,145188
385352,20358,145151
385363,20240,145157
385374,20380,144963
385385,20226,144883
385396,20301,144847
385407,20448,144697
385419,20439,144660
385430,20562,144641
385441,20440,144547
385452,20569,144370
385463,20869,144102
385474,20310,144242
385486,20594,144173
385497,20675,144050
385508,20898,144178
385519,20344,143740
385530,20765,144020
385541,20883,143981
385553,20859,143953
385564,20791,143745
385575,20942,144060
385586,20915,143973
385597,20937,143821
385608,20901,143924
385619,20836,143933
385631,20974,144044
385642,21010,143962
385653,20874,143876
385664,21126,143794
385675,20971,143797
385686,21133,143780
385697,21218,143760
385709,21064,143753
385720,21090,143573
385731,21248,143533
385742,21205,143579
385753,21399,143407
385764,21323,143304
385775,21272,143324
385787,21301,143349
385798,21443,143169
385809,21867,143055
385820,21695,143058
385831,21623,142879
385842,21710,142933
385854,21870,142591
385865,21781,142767
385876,21866,142794
385887,21897,142684
385898,22062,142644
385909,21996,142488
385921,22061,142670
385932,22084,142877
385943,21786,143399
385954,21705,143736
385965,21704,143975
385976,21314,144351
385988,21166,144612
385999,20671,144793
386010,20780,145071
386021,20799,145160
386032,20282,145344
386043,20220,145674
386054,20302,145600
386066,20212,145494
386077,20148,145448
386088,20122,145366
386099,20002,145373
386110,20120,145254
386121,20171,145092
386133,20098,144988
386144,20158,145043
386155,20282,144790
386166,20381,144566
386177,20150,144419
386188,20404,144296
386199,20552,144391
386210,20422,144212
386222,20593,144230
386233,20660,144275
386244,20866,144158
386255,20608,144109
386266,20528,144200
386277,20669,144101
386289,20749,144496
386300,20708,144271
386311,20619,144257
386322,20686,144245
386333,20690,144291
386344,20694,144135
386356,20764,144150
386367,20771,144165
386378,20942,143949
386389,20887,144074
386400,20961,143996
386411,20913,143831
386423,20992,143862
386434,20855,144004
386445,21103,143530
386456,20952,143758
386467,21257,143629
386478,21211,143539
386489,21216,143566
386501,21300,143423
386512,21274,143316
386523,21310,143123
386534,21434,142976
386545,21453,142847
386556,21416,143143
386567,21646,143061
386579,21313,143659
386590,21431,143909
386601,21229,144139
386612,21053,144490
386623,20937,144875
386640,20610,145059
386646,20426,145352
386657,20198,145568
386668,20028,145759
386679,19881,145918
386690,19811,145868
386701,19884,145719
386712,19720,145804
386724,20002,145610
386740,19927,145547
386746,19996,145521
386757,19981,145372
386768,19836,145316
386779,19951,145092
386791,20090,145008
386802,20108,144788
386813,20302,144704
386824,20166,144587
386840,20172,144405
386846,20213,144207
386858,20474,144304
386869,20278,144255
386880,20417,144160
386891,20550,144252
386902,20415,144199
386913,20638,144270
386925,20728,144167
386940,20649,144272
386947,20554,144201
386958,20654,144262
386969,20606,144198
386980,20711,144287
386991,20779,144282
387002,20702,144260
387014,20904,143926
387025,20598,144075
387040,20792,143998
387047,20719,144025
387058,20787,144069
387069,20808,143886
387081,20975,143842
387092,20863,143758
387103,21102,143864
387114,21075,143703
387125,21087,143769
387140,21217,143569
387148,20954,143661
387159,21210,143738
387170,21270,143588
387181,21078,143552
387192,21396,143396
387203,21093,143618
387214,21335,143948
387226,21133,144001
387240,21013,144499
387248,20802,144890
387259,20606,145554
387270,20184,145923
387281,20048,146196
387293,19802,146661
387304,19676,146694
387315,19672,147024
387326,19472,147071
387340,19316,147121
387348,19079,147096
387359,19049,147199
387371,19100,147213
387382,19261,147338
387393,19209,147230
387404,19120,147300
387415,19566,147301
387426,19907,147392
387440,20153,147675
387449,20544,147362
387460,21616,147472
387471,22608,147962
387482,22899,150784
387493,21840,154991
387504,20518,157607
387516,23939,158551
387527,46750,157921
387540,99173,157736
387549,157819,157438
387560,155286,153652
387571,152237,119650
387583,151591,119614
387594,144641,136867
387605,105895,139789
387616,81706,135971
387627,66037,132178
387640,53894,131182
387649,43077,124102
387661,32954,98212
387672,24673,75209
387683,18909,58268
387694,15145,47113
387705,12517,39662
387716,10523,33817
387728,8895,28625
387740,7549,23942
387750,6626,20440
387761,6074,18326
387772,5796,17416
387783,5608,16850
387794,5500,16668
387806,5618,17555
387817,5690,18132
387828,5755,18673
387840,6243,20695
387850,6992,23129
387861,7723,24973
387872,7255,23156
387884,5557,17937
387895,4424,14267
387906,4035,12771
387917,3928,12312
387928,3934,12322
387939,3964,12481
387951,4008,12692
387962,4010,12696
387973,3998,12513
387984,3954,12365
387995,3946,12303
388006,3956,12359
388017,4003,12485
388029,4018,12615
388040,3907,12329
388051,3767,11786
388062,3670,11601
388073,3798,12209
388084,4362,14332
388096,5175,17578
388107,6190,21600
388118,7645,26903
388129,9848,34345
388140,13467,45075
388151,18497,57787
388163,24007,68645
388174,29705,77007
388185,35048,81582
388196,34532,79085
388207,33682,78536
388218,32445,77080
388229,33343,78569
388241,29346,71111
388252,27019,67788
388263,33583,80205
388274,27612,70344
388285,30056,75051
388296,35469,86569
388308,41912,99695
388319,44676,105148
388330,42810,101572
388341,39105,94606
388352,34742,86272
388363,29609,75462
388375,26125,67443
388386,23385,60670
388397,20700,54140
388408,18351,48342
388419,16241,43112
388430,14477,38606
388442,13124,34886
388453,11999,31809
388464,11104,29317
388475,10331,27159
388486,9503,24982
388497,8513,22471
388508,7383,19637
388520,6296,16870
388531,5243,14307
388542,4397,12091
388553,3714,10324
388564,3200,8929
388575,2780,7818
388587,2482,6981
388598,2263,6326
388609,2102,5830
388620,1957,5409
388631,1829,5064
388642,1701,4771
388654,1620,4493
388665,1522,4232
388676,1424,3998
388687,1325,3788
388698,1264,3576
388709,1203,3430
388720,1147,3288
388732,1107,3167
388743,1063,3079
388754,1044,2995
388765,1023,2917
388776,1001,2877
388787,994,2822
388799,972,2797
388810,956,2751
388821,945,2721
388832,931,2680
388843,912,2640
388854,914,2621
388865,908,2583
388877,900,2565
388888,873,2549
388899,881,2516
388910,886,2488
388921,887,2502
388932,878,2480
388943,863,2478
388955,871,2452
388966,848,2452
388977,868,2442
388988,845,2436
388999,868,2410
389010,852,2388
389022,828,2361
389033,815,2366
389044,795,2362
389055,808,2321
389066,795,2314
389077,809,2320
389089,809,2291
389100,802,2282
389111,795,2267
389122,787,2266
389133,782,2262
389144,782,2265
389156,786,2251
389167,780,2248
389178,787,2256
389189,788,2237
389200,782,2249
389211,766,2232
389222,786,2245
389234,781,2241
389245,795,2238
389256,768,2235
389267,788,2225
389278,769,2234
389289,773,2227
389301,778,2217
389312,774,2226
389323,776,2208
389334,773,2214
389345,773,2202
389356,784,2215
389367,753,2199
389379,775,2205
389390,777,2211
389401,773,2217
389412,780,2226
389423,776,2216
389440,787,2238
389446,805,2242
389457,803,2260
389468,800,2243
389479,801,2259
389490,786,2263
389501,796,2272
389513,818,2253
389524,799,2251
389540,796,2244
389546,813,2274
389557,794,2268
389568,810,2273
389579,790,2271
389591,803,2244
389602,801,2252
389613,799,2262
389624,799,2243
389640,797,2243
389646,796,2240
389658,778,2212
389669,779,2211
389680,774,2205
389691,770,2189
389702,753,2205
389713,768,2197
389724,772,2193
389740,789,2183
389747,779,2179
389758,768,2181
389769,771,2170
389780,771,2176
389791,749,2152
389803,763,2149
389814,769,2151
389825,758,2142
389840,758,2147
389847,755,2131
389858,740,2119
389870,760,2138
389881,762,2116
389892,750,2134
389903,748,2118
389914,742,2135
389925,759,2123
389940,745,2110
