timestamp,slotA,slotB
975547,96709,97176
975553,96729,96992
975559,97210,96939
975564,97044,96962
975570,97092,97371
975575,96987,97400
975581,97600,96969
975586,97778,97383
975592,97663,97386
975598,97776,97727
975607,97920,97871
975609,98087,97624
975614,97981,98068
975620,98031,97884
975625,98232,98125
975631,98299,98248
975637,98412,98324
975642,98479,98230
975648,98686,98389
975653,98625,98533
975659,98311,98811
975664,98785,98937
975670,99234,98802
975676,99035,98878
975681,99056,98988
975687,99040,99260
975692,99300,99318
975698,99492,99263
975707,99319,99417
975709,99552,99541
975715,99559,98925
975720,99347,99377
975726,99109,99199
975731,98692,98856
975737,98807,98529
975743,98351,98440
975748,98115,98058
975754,97498,97720
975759,97228,97124
975765,96921,96452
975770,96078,96216
975776,95465,95797
975782,95337,95059
975787,94827,94479
975793,94095,94380
975798,93751,93745
975807,93299,93232
975809,92865,92856
975815,92431,92365
975821,92286,92008
975826,91925,91681
975832,91597,91383
975837,91334,91146
975843,90700,91341
975848,90660,90819
975854,90762,90253
975860,90405,90309
975865,90206,90229
975871,90173,90066
975876,90259,89753
975882,89989,90057
975887,89913,89809
975893,89895,89668
975899,89906,89915
975906,89530,89760
975910,89834,89757
975915,89391,89039
975921,89770,89408
975927,89477,89690
975932,89366,89735
975938,89548,89470
975943,89803,89554
975949,89576,89753
975954,89766,89683
975960,89885,89402
975966,89832,89629
975971,89744,89592
975977,89852,89825
975982,89811,89830
975988,89939,89857
975993,89974,89778
975999,90015,90122
976007,90354,90053
976010,90086,90049
976016,90424,89965
976021,90217,90197
976027,90433,90085
976032,90499,90414
976038,90641,90403
976044,90594,90370
976049,90582,90640
976055,90224,90146
976060,90640,90739
976066,90652,90764
976071,90437,90647
976077,90802,90600
976083,90958,90851
976088,91009,90671
976094,91115,91011
976099,90837,90757
976107,91118,90891
976111,90847,90796
976116,90972,90823
976122,91127,90978
976127,90981,91185
976133,91060,90780
976138,91001,90856
976144,91149,90903
976150,90875,91028
976155,91438,91275
976161,91065,91139
976166,91024,91019
976172,91203,91264
976177,91328,91113
976183,91412,91039
976189,91320,91471
976194,91297,91217
976200,91498,91629
976207,91628,90948
976211,91649,91592
976216,91736,91612
976222,91771,91839
976227,91964,91758
976233,91946,91795
976239,92106,92119
976244,92172,92036
976250,92314,92049
976255,92108,92279
976261,92072,92111
976266,92487,92441
976272,92421,92391
976278,92442,92410
976283,92759,92582
976289,92598,92850
976294,92929,93047
976300,92945,92830
976307,92991,93045
976311,93270,93201
976317,93122,93180
976322,93377,93427
976328,93026,93431
976333,93643,93494
976339,93724,93679
976345,93791,93691
976350,93649,93998
976356,94079,93937
976361,94350,94059
976367,94228,94054
976372,94332,94348
976378,94504,94544
976384,94678,94270
976389,94727,94755
976395,94712,94752
976400,94863,94833
976407,95006,94810
976412,94724,94973
976417,94921,95190
976423,95285,94931
976428,95516,94945
976434,95364,95263
976439,95341,95384
976445,95880,95486
976451,95558,95602
976456,95610,95718
976462,95617,95748
976467,96092,95699
976473,95956,95767
976478,95644,96024
976484,95817,96111
976490,96115,95982
976495,96152,96173
976501,96091,96228
976507,96288,96239
976512,96480,96405
976518,96443,96463
976523,96551,96526
976529,96585,96549
976534,96745,96658
976540,97153,96793
976545,96777,96884
976551,96934,97147
976557,97074,96785
976562,97331,97056
976568,97149,97021
976573,97454,97014
976579,97251,97038
976584,97207,96934
976590,96936,97016
976595,96603,96933
976601,96629,96538
976607,96237,96052
976612,95767,95810
976618,95356,95599
976623,95047,94758
976629,94621,94508
976635,94306,94399
976640,93739,93711
976646,93340,92964
976651,93032,92704
976657,92410,92559
976662,92110,91900
976668,92128,91485
976674,91193,91184
976679,91138,91159
976685,90477,90716
976690,90461,90148
976696,90038,90031
976707,89791,89874
976707,89436,89504
976713,89357,89375
976718,89119,89029
976724,89351,89141
976729,88995,89013
976735,89125,89206
976740,88593,89010
976746,89165,88812
976752,89059,88748
976757,88509,88506
976763,88767,88634
976768,89148,88748
976774,88639,88793
976779,88687,88713
976785,89008,88886
976791,88975,88800
976796,89034,88776
976807,88735,88668
976807,88731,88893
976813,89000,88944
976818,88983,88894
976824,88931,89236
976830,89105,88865
976835,89202,89231
976841,89441,89266
976846,89143,89644
976852,89595,89638
976857,89713,89601
976863,89832,89631
976869,89706,89896
976874,90172,89983
976880,90019,90184
976885,90222,90213
976891,90584,90553
976896,90575,90704
976907,90742,90808
976908,91091,90650
976913,90729,90829
976919,91003,91019
976924,91307,90853
976930,91082,91258
976935,91124,91143
976941,91263,90961
976947,91254,91059
976952,90917,91236
976958,91228,91126
976963,91628,91128
976969,91476,91013
976975,91479,91800
976980,91177,91352
976986,91543,91174
976991,91490,91437
976997,91395,91422
977007,91426,91779
977008,91735,91603
977014,91602,91682
977019,91765,91954
977025,91937,91998
977030,91909,91698
977036,91915,91852
977042,91946,92249
977047,92500,92018
977053,92258,91986
977058,92369,92295
977064,92443,92292
977069,92522,92413
977075,92824,92593
977081,92600,92652
977086,92524,93086
977092,92758,92614
977097,93070,92747
977107,92978,92887
977108,93126,93349
977114,93388,93201
977119,93175,93346
977125,93654,93368
977131,93500,93793
977136,93809,93695
977142,93812,93631
977147,94091,93874
977153,93993,93858
977158,94195,93897
977164,93988,93940
977170,94352,94421
977175,94379,94485
977181,94640,94533
977186,94866,94388
977192,95063,94592
977197,95082,94769
977207,95336,94878
977209,95072,95126
977214,95153,95474
977220,95476,95229
977225,95454,95314
977231,95475,95306
977237,95652,95681
977242,95858,95636
977248,95911,95748
977253,95740,95707
977259,95981,96188
977264,96064,95927
977270,96438,96193
977276,96527,96450
977281,96621,96638
977287,96939,96628
977292,96932,96840
977298,96915,97023
977307,96890,97108
977309,97385,97057
977315,96779,97112
977320,97322,97166
977326,97335,97518
977331,97835,97335
977337,97817,97789
977343,97939,97469
977348,97984,97750
977354,97897,98149
977359,98137,97607
977365,98063,97743
977370,98119,98161
977376,98531,98229
977382,98458,98335
977387,98445,98371
977393,98342,98645
977398,98605,98599
977407,98886,98591
977409,98898,98744
977415,99046,99056
977421,99042,99130
977426,99099,99222
977432,99357,99309
977437,99462,99360
977443,99463,99580
977448,99490,99881
977454,99394,99857
977459,99862,99589
977465,99770,99374
977471,99656,99668
977476,99423,99709
977482,99415,99231
977488,99343,98985
977493,98843,98997
977498,98536,98498
977507,98533,97880
977510,97751,97660
977515,97233,97625
977521,96991,96925
977526,96942,96369
977532,95968,95792
977538,95445,95743
977543,95035,95182
977549,94676,94504
977554,94268,93814
977560,93916,93749
977565,93281,93475
977571,93007,92642
977577,92866,92543
977582,92344,92417
977588,92109,91997
977593,91804,91797
977599,91853,91586
977606,91494,91357
977610,91242,91283
977616,91068,90850
977621,90996,91041
977627,90427,90744
977632,90778,90863
977638,90901,90300
977644,90871,90449
977649,90414,90723
977655,90748,90566
977660,90601,90111
977666,90522,90506
977671,90269,90502
977677,90468,90204
977683,90388,90212
977688,90410,90487
977694,90320,90264
977699,90513,90001
977707,90447,89967
977710,90295,90165
977716,90368,90286
977721,90319,90327
977727,90465,90294
977733,90579,90640
977738,90491,90674
977744,90908,90645
977749,90838,90623
977755,90749,90736
977760,91005,91088
977766,91061,91092
977772,91219,91210
977777,91233,91278
977783,91399,91611
977788,91533,91199
977794,91840,91111
977800,91566,91611
977807,91677,91872
977811,91728,91814
977816,91964,91624
977822,91698,92053
977827,91909,92155
977833,92076,91853
977839,91911,92220
977844,92307,92375
977850,92200,92332
977855,92474,92267
977861,92151,92360
977866,92242,92565
977872,92602,92605
977878,92669,92286
977883,92799,92481
977889,92669,92576
977894,92390,92180
977900,92578,92605
977907,92438,92529
977911,92513,92950
977917,92921,92528
977922,92861,92803
977928,92560,92788
977933,93154,92873
977939,92891,92918
977944,93042,92773
977950,92997,93084
977956,92999,93331
977961,93542,93232
977967,93535,93418
977972,93365,93421
977978,93608,93804
977984,93678,93362
977989,93814,93505
977995,93350,93647
978000,93757,93791
978007,94061,93876
978011,94104,93764
978017,93711,94018
978023,94276,94045
978028,94421,94064
978034,94282,94450
978039,94284,94468
978045,94449,94467
978050,94744,94735
978056,94498,94799
978062,94864,94988
978067,95125,95157
978073,94917,94949
978078,95223,95323
978084,95011,95427
978089,95583,95139
978095,95803,95465
978101,95719,95476
978107,95660,95926
978112,95860,95595
978117,96243,95624
978123,95919,96240
978129,96111,96154
978134,96678,96037
978140,96518,96119
978145,96256,96619
978151,96681,96346
978156,96630,96271
978162,96731,96692
978168,96651,97054
978173,96791,97163
978179,96996,96792
978184,97277,97292
978190,97312,97388
978195,97419,97196
978201,97694,97373
978207,97452,97786
978212,97614,97791
978218,97868,97780
978223,97876,97764
978229,98131,97853
978234,98193,98174
978240,98421,97833
978246,98284,98241
978251,98006,98092
978257,98351,98496
978262,98616,98461
978268,98312,98507
978274,98683,98687
978279,98785,98712
978285,98787,98737
978290,98723,98740
978296,99064,98913
978307,99287,99296
978307,99074,99151
978312,99228,99296
978318,99401,99353
978324,99782,99277
978329,99421,99346
978335,99677,99745
978340,99864,99919
978346,100106,99952
978351,100018,100222
978357,100200,100072
978363,100519,100251
978368,100461,100269
978374,100353,100147
978379,100523,100383
978385,100630,100549
978390,100325,100565
978396,100314,100247
978407,100184,100118
978407,100083,100229
978413,100047,99640
978418,99460,99248
978424,99419,99264
978430,98978,98669
978435,98420,98158
978441,97817,98130
978446,97384,97317
978452,97205,97001
978457,96879,96367
978463,95804,95920
978469,95640,95483
978474,95487,95194
978480,94735,94527
978485,94039,94108
978491,93798,93640
978496,93467,93440
978507,92864,92783
978508,92442,92609
978513,92487,92360
978519,92102,91931
978524,91643,91607
978530,91491,91568
978536,91492,91515
978541,91321,91203
978547,91002,91245
978552,91018,91051
978558,91099,90809
978563,90782,90720
978569,90622,90613
978574,90802,90603
978580,90766,90491
978586,90494,90364
978591,90483,90511
978597,90685,90203
978607,90493,90290
978608,90281,90358
978613,90360,90321
978619,90375,90018
978625,90396,90392
978630,90166,90234
978636,90206,90142
978641,90324,90205
978647,90152,90228
978652,90301,90362
978658,90494,90311
978664,90753,90425
978669,90481,90682
978675,90428,90507
978680,90911,90833
978686,91038,90583
978691,91022,91204
978697,90945,91152
978707,91312,91315
978708,91536,91153
978714,91449,91284
978719,91305,91666
978725,91666,91458
978731,91433,91234
978736,91690,91764
978742,91752,91567
978747,91645,91727
978753,91836,91646
978758,91717,91812
978764,92442,92116
978770,91925,91884
978775,92180,91929
978781,91771,92018
978786,92311,92243
978792,92427,92061
978797,92228,92315
978807,92173,92304
978809,92386,92240
978814,92192,91691
978820,92395,92061
978825,92132,92422
978831,92594,92428
978837,92452,92163
978842,92355,92336
978848,92393,92456
978853,92759,92238
978859,92459,92463
978864,92446,92648
978870,92638,92503
978875,92908,92420
978881,92996,92641
978887,92875,92777
978892,93057,92678
978898,93336,92810
978907,92877,92889
978909,93245,92890
978914,93159,92782
978920,93172,93192
978926,93083,93260
978931,93521,93377
978937,93550,93142
978942,93633,93412
978948,93283,93707
978953,93533,93505
978959,93682,93595
978965,93897,93888
978970,94072,94003
978976,94278,93997
978981,94208,93767
978987,94358,94580
978993,94107,94208
978998,94446,94547
979006,94505,94139
979009,94479,94842
979015,94711,94778
979020,94787,94588
979026,94950,94810
979032,94927,95131
979037,95036,95145
979043,95244,95289
979048,95650,95188
979054,95043,95312
979059,95565,95400
979065,95564,95634
979071,95913,95632
979076,95866,95735
979082,95807,95866
979087,95985,95787
979093,96155,95802
979098,95998,96215
979107,96202,95997
979109,96493,96190
979115,96762,96280
979121,96477,96564
979126,96396,96621
979132,96722,96651
979137,96896,96742
979143,96596,96972
979149,97028,96921
979154,97151,96261
979160,96985,97105
979165,97150,97163
979171,97417,97154
979176,97466,97044
979182,97469,97410
979188,97439,97545
979193,97884,97448
979199,97560,97581
979206,97731,97912
979210,97736,97981
979215,97999,97862
979221,97753,97790
979227,98116,98061
979232,98028,98108
979238,98342,98085
979243,98416,97950
979249,98348,98604
979254,98511,98580
979260,98591,98540
979266,98904,98644
979271,99053,99024
979277,99057,98842
979282,99246,98863
979288,99160,98969
979294,99194,99576
979299,99512,99035
979307,99531,98942
979310,99220,99393
979316,99048,99431
979322,99055,98737
979327,98767,98519
979332,98670,98276
979338,98273,97955
979344,98202,98029
979349,97276,97306
979355,97015,97218
979360,96710,96469
979366,96243,95711
979372,95801,95524
979377,95179,95378
979383,94490,94680
979388,94588,94107
979394,93873,93488
979400,93482,93460
979407,93287,92778
979411,92500,92625
979416,92098,92397
979422,92129,92019
979427,91772,91663
979433,91540,91504
979438,91215,91001
979444,91178,90826
979450,91002,90888
979455,90669,90519
979461,90391,90657
979466,90240,90527
979472,90306,90119
979477,90250,90280
979483,89892,90196
979489,90044,90058
979494,90192,90054
979500,89957,89938
979507,90086,89926
979511,89886,89911
979517,90060,89874
979522,89879,90007
979528,90097,89843
979533,90107,89980
979539,90342,89812
979544,89805,90076
979550,89989,90025
979556,90067,90139
979561,90108,90288
979567,90226,90042
979572,90318,90333
979578,90360,90308
979583,90915,90568
979589,90512,90645
979595,90713,90682
979600,90901,90956
979607,90838,90854
979611,90968,91222
979617,91212,91305
979623,91345,91096
979628,91362,91256
979634,91296,91425
979639,91715,91338
979645,91751,91394
979650,91394,91740
979656,91506,91592
979662,91846,91783
979667,91875,91600
979673,92040,91815
979678,91896,91975
979684,92182,91734
979689,91930,91891
979695,91944,91858
979701,92176,92169
979707,92579,92308
979712,92311,91825
979717,92128,91918
979723,91920,92163
979728,92133,91997
979734,92648,92134
979739,92145,92335
979745,92177,92574
979751,92309,92216
979756,92493,91960
979762,92444,92218
979767,92500,92535
979773,92393,92484
979778,92746,92430
979784,92337,92446
979790,92442,92765
979795,92726,92447
979801,92795,92590
979807,92539,92736
979812,92842,93144
979818,92882,92929
979823,93376,92939
979829,93061,93239
979834,92876,93518
979840,93573,93278
979845,93510,93269
979851,93492,93591
979857,93278,93796
979862,93957,93504
979868,93878,93757
979873,93606,93979
979879,93956,94172
979885,94292,94097
979890,94365,94032
979896,94444,94371
979901,94404,94491
979907,94924,94432
979912,94590,94579
979918,94735,94893
979923,94790,94735
979929,95138,94901
979935,95037,95046
979940,95102,95303
979946,95276,95305
979951,95445,95272
979957,95371,95502
979962,95619,95644
979968,95853,95496
979974,95673,95560
979979,95821,95879
979985,96078,95888
979990,96291,96209
979996,96268,96203
980007,96304,96306
980007,96585,96425
980013,96673,96186
980018,96510,96484
980024,96920,96832
980029,96986,96870
980035,97139,96759
980040,96798,96783
980046,97104,97384
980052,97406,97348
980057,97369,97438
980063,97299,97481
980068,97681,97423
980074,98016,97598
980080,97696,97581
980085,97542,97622
980091,97779,97923
980096,97934,97974
980107,98048,97889
980107,97983,98105
980113,98385,98208
980119,98150,98288
980124,98241,98378
980130,98308,98420
980135,98601,98675
980141,98822,98757
980146,98717,98671
980152,98733,98953
980158,99058,99018
980163,99305,98661
980169,99192,99197
980174,99404,99216
980180,99596,99628
980185,99710,99482
980191,99634,99383
980196,99704,99733
980207,99848,99775
980208,99992,99547
980213,99584,99473
980219,99619,99682
980224,99840,99499
980230,99431,99476
980236,99156,99050
980241,98898,98884
980247,98697,98557
980252,98399,98111
980258,97705,97705
980263,97280,97258
980269,97082,96725
980275,96609,96186
980280,95877,96105
980286,95406,95209
980291,95183,94766
980297,94611,94367
980306,93975,94214
980308,93886,93580
980314,93037,93397
980319,92808,92811
980325,92616,92418
980330,92221,91805
980336,92176,91795
980342,91538,91550
980347,91254,91667
980353,91385,91208
980358,91172,90801
980364,90946,91124
980369,90533,90893
980375,90863,90392
980381,90529,90578
980386,90303,90466
980392,90267,90531
980397,90418,90316
980407,90240,90117
980408,90172,90436
980414,90165,90129
980420,90323,89929
980425,90266,89982
980431,90022,89968
980436,90160,90160
980442,90152,89961
980448,90337,90037
980453,90227,90270
980459,90193,90099
980464,90442,89824
980470,90246,90230
980475,90186,90319
980481,90263,90353
980487,90506,90260
980492,90492,90438
980498,90366,90643
980506,90993,90814
980509,90802,90726
980514,90873,90905
980520,90992,91251
980525,91320,91338
980531,91504,91284
980537,91389,91576
980542,91458,91564
980548,91682,91731
980553,91467,91293
980559,91849,91542
980564,91910,92094
980570,92065,91924
980576,91917,92118
980581,92061,92022
980587,92336,92143
980592,92436,91995
980598,92020,92240
980607,92350,92595
980609,92159,92547
980615,92506,92278
980620,92075,92530
980626,92226,92284
980631,92527,92498
980637,92357,92539
980643,92498,92542
980648,92598,92590
980654,93058,92375
980659,92764,92506
980665,92471,92668
980670,93054,92974
980676,92905,92634
980682,93038,92809
980687,92766,93026
980693,93132,92992
980698,93054,92814
980707,92984,93348
980709,93066,93021
980715,93330,93261
980721,93344,93307
980726,93283,93309
980732,93457,93311
980737,93753,93490
980743,93305,93745
980748,93718,93817
980754,93928,93564
980760,94073,93809
980765,93696,93983
980771,94292,93918
980776,94287,93981
980782,94463,94281
980787,94336,94266
980793,94705,94932
980799,94586,94472
980807,94809,94726
980810,94770,94739
980815,94869,94935
980821,95020,94712
980826,95058,95127
980832,94927,95215
980838,95590,95220
980843,95723,95471
980849,95330,95436
980854,95540,95526
980860,95835,95609
980866,95637,95428
980871,96056,96068
980877,96026,96031
980882,96217,96341
980888,96267,96017
980893,96312,96054
980899,96516,96229
980907,96484,96417
980910,96465,96445
980916,96943,96931
980921,96751,96778
980927,96702,96956
980932,96889,96846
980938,97060,97244
980944,97342,97344
980949,97327,97259
980955,97587,97216
980960,97338,97391
980966,97607,97169
980971,97517,97699
980977,97710,97574
980983,98129,97777
980988,97781,97835
980994,97950,97926
980999,97894,97674
981007,98300,98056
981010,97940,98339
981016,98263,98124
981022,98222,98426
981027,98545,98383
981033,98364,98379
981038,98522,98781
981044,99015,98463
981049,98811,98664
981055,98859,99103
981061,99039,99016
981066,99146,99071
981072,99258,99090
981077,99174,99451
981083,99335,99223
981088,99497,99241
981094,99712,99507
981100,99684,99608
981107,99794,99654
981111,99737,99671
981116,99718,99705
981122,99903,99833
981128,100183,99937
981133,100323,99870
981139,100139,100205
981144,100245,100549
981150,100457,100404
981155,100491,100349
981161,100773,100878
981167,100723,100872
981172,100806,100656
981178,101035,100569
981183,100603,100990
981189,100898,100976
981194,100525,100517
981200,100507,100273
981207,100185,99961
981211,99966,99590
981217,99508,99329
981222,99030,98883
981228,98624,98833
981233,98274,98362
981239,97601,97400
981244,97247,97001
981250,96741,96807
981256,95849,95924
981261,95604,95387
981267,95054,95060
981272,94370,94670
981278,94286,93954
981284,93544,93254
981289,92983,93219
981295,92758,93099
981300,92626,92362
981307,92230,91963
981311,92002,91976
981317,91767,91565
981323,91669,91347
981328,91050,90934
981334,90759,91151
981339,90967,90722
981345,90951,90540
981350,90432,90374
981356,90382,90653
981362,90148,90348
981367,90304,90224
981373,90098,90044
981378,90021,89943
981384,90405,89927
981389,90158,89949
981395,89669,89910
981401,90039,90101
981407,90118,89692
981412,89908,89904
981417,89735,89949
981423,89564,89894
981429,90004,89834
981434,90013,89722
981440,89699,89782
981445,89869,90021
981451,89937,89950
981456,90069,90087
981462,90113,90111
981468,90274,90123
981473,91026,90261
981479,90579,90278
981484,90411,90598
981490,90473,90512
981495,91222,90635
981501,90614,90629
981507,90675,90832
981512,91071,90880
981518,91118,91039
981523,90957,90681
981529,91134,91173
981534,91427,91291
981540,91574,91419
981546,91438,91115
981551,91612,91548
981557,91660,91509
981562,91800,91423
981568,91515,91834
981573,91413,91837
981579,91834,91730
981585,91824,91773
981590,91758,91948
981596,91683,91797
981601,91904,91697
981607,91988,91811
981613,91878,91682
981618,91857,91936
981624,91986,92020
981629,92030,92005
981635,92132,92129
981640,92306,92061
981646,92248,92278
981652,92163,92014
981657,92094,92410
981663,92104,92178
981668,92422,92102
981674,92293,92326
981679,92475,92668
981685,92416,92622
981691,92937,92486
981696,92765,92368
981707,92744,93009
981707,92872,92858
981713,93202,93186
981718,93089,92814
981724,92888,93214
981730,93266,93045
981735,93482,92960
981741,93356,93003
981746,93445,93560
981752,93464,93490
981757,93698,93656
981763,94109,94145
981769,93788,94027
981774,94372,93808
981780,94121,93880
981785,94447,94500
981791,94212,94619
981796,94479,94343
981806,94485,94520
981807,94769,94721
981813,94712,95116
981819,94983,94774
981824,95043,94758
981830,95171,95336
981835,95056,95167
981841,95427,94975
981847,95294,95366
981852,95463,95777
981858,95546,95649
981863,95760,95207
981869,95987,95801
981874,95918,96165
981880,96004,95936
981886,96241,95993
981891,96049,96105
981897,96523,96339
981907,96339,96184
981908,96516,96402
981914,96386,96494
981919,96726,96699
981925,96854,96676
981930,96751,96935
981936,96658,97026
981941,97202,96987
981947,97256,97047
981953,97350,97256
981958,97343,97377
981964,97349,97491
981969,97602,97580
981975,97688,97479
981980,97897,97798
981986,97760,97566
981992,98063,97739
981997,97753,98145
982007,98177,97843
982008,98289,98298
982014,98535,98345
982019,98413,98495
982025,98510,98731
982030,98835,98555
982036,98795,98590
982042,98887,98994
982047,98912,98980
982053,98952,99051
982058,99076,99304
982064,98992,99021
982070,99259,99132
982075,99526,99222
982081,99553,99410
982086,99347,99487
982092,99814,99705
982097,99916,99589
982107,99755,99690
982109,99882,99843
982114,99868,100194
982120,100380,99847
982125,100365,100154
982131,100053,100030
982136,100204,100533
982142,100596,100292
982148,100578,100521
982153,100547,100669
982159,100546,100720
982164,100958,100757
982170,101014,100587
982175,101183,100931
982181,101018,100943
982187,101186,101044
982192,100645,100922
982198,100815,100867
982207,100544,100581
982209,100526,100129
982215,100021,99902
982220,99815,99696
982226,99267,99205
982231,99208,98823
982237,98298,98288
982242,97748,98223
982248,97539,97191
982254,96708,96788
982259,96442,96004
982265,95548,95841
982270,95024,94945
982276,94715,94669
982281,93946,93991
982287,93395,93623
982293,93421,93382
982298,92887,92601
982307,92416,92421
982309,91983,92039
982315,91621,91337
982320,91378,91580
982326,90983,91225
982332,90783,91062
982337,91023,90751
982343,90881,90482
982348,90409,90614
982354,89971,90371
982359,90330,90128
982365,90240,89970
982371,89897,90115
982376,89790,89918
982382,90053,89894
982387,89791,89534
982393,89642,89659
982398,89572,89620
982407,89972,89490
982410,89810,89381
982415,89415,89666
982421,89284,89595
982426,89634,89267
982432,89626,89461
982438,89410,89355
982443,89785,89755
982449,89712,89202
982454,89803,89583
982460,89372,89753
982465,89553,89790
982471,89869,89889
982477,89946,89913
982482,90143,89840
982488,90123,90082
982493,90353,90253
982499,90443,90289
982507,90463,90282
982510,90492,90637
982515,90677,90479
982521,90895,90583
982527,90667,90946
982532,90630,90893
982538,91139,90963
982543,91213,90855
982549,90874,91058
982554,91075,91264
982560,91333,90930
982566,91315,91011
982571,91367,91259
982577,91511,91244
982582,91521,91362
982588,91607,91189
982594,91405,91636
982599,91316,91547
982606,91475,91442
982610,91764,91527
982616,91383,91810
982621,91578,91733
982627,91849,91615
982633,92007,91889
982638,91582,91896
982644,91783,91831
982649,92212,91748
982655,91875,92066
982660,92204,91904
982666,91958,91971
982672,92327,91805
982677,92328,92041
982683,92002,92132
982688,92257,91903
982694,92651,92219
982699,92267,92279
982707,92252,92366
982711,92560,92431
982716,92808,92266
982722,92834,92598
982727,92728,92624
982733,92812,92613
982739,92894,92785
982744,92967,93069
982750,93164,93142
982755,93066,93615
982761,93433,93075
982766,93476,93238
982772,93156,93856
982778,93500,93718
982783,93700,93263
982789,93883,93780
982794,93845,94135
982800,94141,94004
982807,94270,94045
982811,94292,94142
982816,94400,94575
982822,94271,94540
982828,94826,94545
982833,94837,94598
982839,94903,94655
982844,94872,94783
982850,94897,94937
982855,95433,95064
982861,95186,95373
982867,95432,95015
982872,95872,95240
982878,95682,95349
982883,95477,95664
982889,95699,95510
982895,95766,95529
982900,95715,95871
982907,96084,95786
982911,96303,95956
982917,96076,95930
982922,96095,96194
982928,96348,96471
982934,96651,96406
982939,96523,96599
982945,96723,96499
982950,96698,97149
982956,97166,96800
982962,97039,96846
982967,97290,97044
982973,97350,97320
982978,97376,97272
982984,97205,97346
982989,97341,97220
982995,97386,97350
983001,97610,97437
983007,97641,97518
983012,97915,97627
983017,97884,97826
983023,97834,97605
983028,97950,97854
983034,97966,98037
983040,97988,98237
983045,98133,97809
983051,98131,98282
983056,98375,98162
983062,98492,98510
983067,98629,98070
983073,98997,98201
983078,98601,98816
983084,98920,98937
983090,99076,98901
983095,99041,98960
983101,99148,99173
983107,99223,99348
983112,99102,98815
983118,99336,99257
983123,99148,99345
983129,99005,99014
983134,99165,98747
983140,98850,98520
983145,98705,98734
983151,98119,98059
983157,97680,97702
983162,97536,97304
983168,96882,96854
983173,96624,96410
983179,96128,95724
983184,95391,95479
983190,95087,94997
983196,94569,94463
983201,94114,93650
983207,93607,93764
983212,93262,93557
983218,92883,92821
983224,92454,92383
983229,92103,92154
983235,91863,91869
983240,91641,91436
983246,91208,91267
983251,91042,90917
983257,91117,90792
983263,90337,90696
983268,90651,90244
983274,90385,90067
983279,90211,89898
983285,90172,89885
983290,89614,89752
983296,89738,89951
983307,89937,89955
983307,89688,89502
983313,90136,89736
983318,89551,89871
983324,89580,89757
983329,89734,89726
983335,89589,89473
983341,89580,89846
983346,89662,89624
983352,89670,89504
983357,89495,89779
983363,90047,89715
983369,89797,89778
983374,90204,89546
983379,89729,89787
983385,89745,90251
983391,90295,90108
983396,90364,89943
983407,90320,90208
983407,90549,90223
983413,90255,90406
983419,90484,90300
983424,90693,90521
983430,90724,90946
983435,90827,90641
983441,91048,90974
983446,91019,90977
983452,91304,91226
983458,91219,91223
983463,91530,91063
983469,91374,91440
983474,91535,91473
983480,91757,91566
983485,91338,91555
983491,91601,91599
983497,91887,91819
983507,91465,91357
983508,91609,91749
983513,91629,91904
983519,91863,91868
983525,91944,91561
983530,91891,91482
983536,91922,91926
983541,91988,91791
983547,92204,91943
983552,91469,91867
983558,91973,91907
983564,92142,92074
983569,92179,91831
983575,91856,91765
983580,91986,91904
983586,92043,91895
983591,92118,91929
983597,92083,92006
983607,92160,92367
983608,92052,92346
983614,92467,92370
983619,92277,92544
983625,92557,92483
983630,92746,92503
983636,92480,92829
983641,92467,92766
983647,92687,92936
983653,93087,92884
983658,93111,92847
983664,92868,93012
983669,93300,93360
983675,93285,93069
983681,93442,93310
983686,93316,93594
983692,93538,93680
983697,93712,93685
983707,93775,93560
983708,93874,93757
983714,94053,93876
983720,93951,94022
983725,94262,94042
983731,94077,94238
983736,94440,94281
983742,94654,94366
983747,94633,94532
983753,94601,94858
983759,94936,94523
983764,95017,94772
983770,94724,95081
983775,95273,95176
983781,95268,95147
983786,95221,95359
983792,95202,95218
983798,95539,95321
983807,95768,95419
983809,95549,95596
983814,95455,95952
983820,95942,95925
983826,95889,95493
983831,96098,95880
983837,95975,96055
983842,96114,95876
983848,96057,96095
983853,96309,96488
983859,96492,96479
983864,96588,96291
983870,96794,96470
983876,96631,96878
983881,96839,96810
983887,97038,96868
983892,96799,96730
983898,97217,97017
983907,97065,97231
983909,97152,97069
983915,97380,97413
983920,97608,97276
983926,97481,97646
983931,97603,97398
983937,97654,97622
983943,97738,97581
983948,97898,97882
983954,98082,97805
983959,98066,97846
983965,98132,98202
983970,98159,97937
983976,98067,97932
983982,97986,97882
983987,98020,97762
983993,97447,97578
983998,97435,97390
984007,96880,97046
984010,96940,96540
984015,96434,96017
984021,96068,95735
984026,95144,95503
984032,95097,94973
984037,94288,94221
984043,94011,93989
984049,93561,93481
984054,93050,92833
984060,92600,92283
984065,91851,91911
984071,91567,91587
984076,91400,91184
984082,90974,90842
984088,90336,90785
984093,90540,90288
984099,90267,89831
984107,89712,89767
984110,89445,89507
984115,89400,89404
984121,89196,89344
984126,89059,89089
984132,88714,88729
984138,88954,88798
984143,88728,88569
984149,88724,88447
984154,88471,88628
984160,88527,88536
984165,88466,88520
984171,88310,88424
984177,88412,88333
984182,88869,88267
984188,88466,88403
984193,88479,88578
984199,88346,88398
984207,88458,88393
